0.25,4,0,T,0.05,0.1,_,3600.000000004331,3617,3600,1.0938562910169976,0.9281433890605092,0.053200927089489716,0.0021059142931166373,0.00015247069177688207,0.00013454667942853913
0.3,4,0,T,0.05,0.1,_,3600.000000004331,4343,4314,1.4693004554178604,1.275975175464383,0.05573109207991621,0.0028673573636192563,0.00015966622697134982,0.00014007236742843537
0.35,4,0,T,0.05,0.1,_,3600.000000004331,5031,5003,2.0164700285600357,1.7251847606723851,0.05852436109302529,0.0033202917476737996,0.00013834855305795474,0.0001431180434006637
0.4,4,0,T,0.05,0.1,_,791.9999999998274,5772,1271,3.4839721656445355,2.8600325801269846,0.06440462476847421,0.004445199833975898,0.0001673366728422735,0.00013690494881337398
0.45,4,0,T,0.05,0.1,_,3600.000000004331,6490,4390,89.84865870573212,30.135015630736127,0.06885988962175438,0.01486932488117358,0.00016907508420600865,0.00013258833779996514
0.5,4,0,T,0.05,0.1,_,3600.000000004331,7211,4366,105.09628977636083,33.36081661837888,0.06873494723024792,0.016062134926942858,0.00018046888578018925,0.00013265172747748772
0.55,4,0,T,0.05,0.1,_,3600.000000004331,7971,3948,134.26627118571747,40.50249585580649,0.06768397207322943,0.01640884159246692,0.00017175181752684488,0.00013182776341461573
0.5,0,0,T,0,0.0,_,68.49999999999825,7194,91,2.469521712633902,2.194941768558534,0.06546796244275074,0.0027599732081095376,0.00014391219873222515,0.00014902715511589895
0.5,0,0,T,0,0.0,_,313.65000000003704,1207,587,8.38320467615606,7.246010349058913,0.07961009930009481,0.003800778388977051,0.00015159882605075836,0.00017672729317161242
0.5,0,0,T,0,0.0,_,587.200000000065,1207,1127,7.095076294501308,6.639469942379858,0.15315639891674435,0.003547705990776519,0.00017179268870862,0.00014937476948718772
0.5,0,0,T,0,0.0,_,600.000000000002,1207,1161,4.744700222959593,4.41687131454312,0.06960064108687024,0.00587255200918983,0.00015425701837239178,0.00017027616370730446
